date,city,pm25
2019-11-22,Paris,20.300000190734863
2019-11-23,Paris,25.956250190734863
2019-11-24,Paris,13.799999713897705
2019-11-25,Paris,9.14897362391154
2019-11-26,Paris,6.786111195882161
2019-11-27,Paris,8.252777576446533
2019-11-28,Paris,9.824999729792276
2019-11-29,Paris,14.085416793823242
2019-11-30,Paris,16.143749713897705
2019-12-01,Paris,19.69341786702474
2019-12-02,Paris,22.16805585225423
2019-12-03,Paris,28.80555534362793
2019-12-04,Paris,32.34305636088053
2019-12-05,Paris,19.933333079020183
2019-12-06,Paris,11.818055788675943
2019-12-07,Paris,8.28333330154419
2019-12-08,Paris,6.766666889190674
2019-12-09,Paris,15.934782346089682
2019-12-10,Paris,10.423611005147299
2019-12-11,Paris,8.713888963063559
2019-12-12,Paris,9.16527764002482
2019-12-13,Paris,10.901388804117838
2019-12-14,Paris,10.288889090220133
2019-12-15,Paris,14.030555407206217
2019-12-16,Paris,12.520833015441895
2019-12-17,Paris,12.760930061340332
2019-12-18,Paris,14.840277671813965
2019-12-19,Paris,7.254722277323405
2019-12-20,Paris,9.129411458969116
2019-12-21,Paris,9.059722423553467
2019-12-22,Paris,10.45972235997518
2019-12-23,Paris,10.916666984558105
2019-12-24,Paris,9.943610986073812
2019-12-25,Paris,12.103632609049479
2019-12-26,Paris,10.226388772328695
2019-12-27,Paris,14.002314567565918
2019-12-28,Paris,30.395833015441895
2019-12-29,Paris,40.648611068725586
2019-12-30,Paris,55.42361195882162
2019-12-31,Paris,27.402381261189777
2020-01-01,Paris,14.605555534362793
2020-01-02,Paris,9.993055661519369
2020-01-03,Paris,12.76805559794108
2020-01-04,Paris,13.781944274902344
2020-01-05,Paris,17.265278180440266
2020-01-06,Paris,15.434722264607748
2020-01-07,Paris,12.700000127156576
2020-01-08,Paris,8.300724506378174
2020-01-09,Paris,8.315277735392252
2020-01-10,Paris,14.811111450195312
2020-01-11,Paris,13.530555725097656
2020-01-12,Paris,8.700000127156576
2020-01-13,Paris,7.675000190734863
2020-01-14,Paris,12.25
2020-01-15,Paris,15.469444274902344
2020-01-16,Paris,9.983333269755045
2020-01-17,Paris,13.941666920979818
2020-01-18,Paris,12.969444592793783
2020-01-19,Paris,16.492676099141438
2020-01-20,Paris,24.850724538167317
2020-01-21,Paris,33.158729553222656
2020-01-22,Paris,24.69444465637207
2020-01-23,Paris,45.53333282470703
2020-01-24,Paris,56.045833587646484
2020-01-25,Paris,44.09027862548828
2020-01-26,Paris,9.090277671813965
2020-01-27,Paris,6.2402777671813965
2020-01-28,Paris,10.090277830759684
2020-01-29,Paris,11.600000063578287
2020-01-30,Paris,6.840277592341105
2020-01-31,Paris,7.134722073872884
2020-02-01,Paris,6.636111259460449
2020-02-02,Paris,8.030555407206217
2020-02-03,Paris,8.89722235997518
2020-02-04,Paris,10.891666730244955
2020-02-05,Paris,16.468055725097656
2020-02-06,Paris,17.700000127156574
2020-02-07,Paris,16.785506884257
2020-02-08,Paris,7.588888963063558
2020-02-09,Paris,11.001388867696127
2020-02-10,Paris,7.606944561004639
2020-02-11,Paris,10.265151341756185
2020-02-12,Paris,9.461111386617025
2020-02-13,Paris,12.26805559794108
2020-02-14,Paris,14.008332888285318
2020-02-15,Paris,8.122222264607748
2020-02-16,Paris,7.188888867696126
2020-02-17,Paris,7.7833333015441895
2020-02-18,Paris,9.854166666666666
2020-02-19,Paris,9.179166793823242
2020-02-20,Paris,11.052777608235678
2020-02-21,Paris,10.708333333333334
2020-02-22,Paris,6.808333237965901
2020-02-23,Paris,5.04027779897054
2020-02-24,Paris,5.85277779897054
2020-02-25,Paris,6.668055693308513
2020-02-26,Paris,10.537439505259195
2020-02-27,Paris,13.048611323038736
2020-02-28,Paris,12.65416685740153
2020-02-29,Paris,7.4188887278238935
2020-03-01,Paris,8.583333253860474
2020-03-02,Paris,11.103174845377604
2020-03-03,Paris,12.888888994852701
2020-03-04,Paris,9.465025266011557
2020-03-05,Paris,10.424999872843424
2020-03-06,Paris,15.830555280049643
2020-03-07,Paris,10.333333174387613
2020-03-08,Paris,8.686495463053385
2020-03-09,Paris,6.038224538167317
2020-03-10,Paris,6.704166730244954
2020-03-11,Paris,7.427777608235677
2020-03-12,Paris,10.697222073872885
2020-03-13,Paris,11.77638864517212
2020-03-14,Paris,12.800000190734863
2020-03-15,Paris,15.005555470784506
2020-03-16,Paris,23.914166768391926
2020-03-17,Paris,31.662221908569336
2020-03-18,Paris,25.448611577351887
2020-03-19,Paris,33.63466262817383
2020-03-20,Paris,8.72777795791626
2020-03-21,Paris,8.206884066263834
2020-03-22,Paris,10.127619107564291
2020-03-23,Paris,10.056944847106934
2020-03-24,Paris,16.591094334920246
2020-03-25,Paris,16.65625
2020-03-26,Paris,27.675000190734863
2020-03-27,Paris,32.97083409627279
2020-03-28,Paris,6.507246335347493
2020-03-29,Paris,6.122584501902263
2020-03-30,Paris,12.81944465637207
2020-03-31,Paris,16.608333269755047
2020-04-01,Paris,13.424999872843424
2020-04-02,Paris,12.070833524068197
2020-04-03,Paris,11.813888549804688
2020-04-04,Paris,10.51805559794108
2020-04-05,Paris,12.691666603088379
2020-04-06,Paris,21.6999994913737
2020-04-07,Paris,18.01606051127116
2020-04-08,Paris,20.8125
2020-04-09,Paris,19.40625
2020-04-10,Paris,21.49583339691162
2020-04-11,Paris,15.852083206176758
2020-04-12,Paris,16.068750381469727
2020-04-13,Paris,8.329166889190674
2020-04-14,Paris,10.4375
2020-04-15,Paris,14.760416984558105
2020-04-16,Paris,15.285417079925537
2020-04-17,Paris,7.945833206176758
2020-04-18,Paris,22.418749809265137
2020-04-19,Paris,18.797916412353516
2020-04-20,Paris,10.729166507720947
2020-04-21,Paris,13.965307712554932
2020-04-22,Paris,15.292532444000244
2020-04-23,Paris,16.499999523162842
2020-04-24,Paris,11.235714435577393
2020-04-25,Paris,14.1529221534729
2020-04-26,Paris,12.894841194152832
2020-04-27,Paris,9.241470575332642
2020-04-28,Paris,7.23229193687439
2020-04-29,Paris,3.4772727489471436
2020-04-30,Paris,4.195000171661377
2020-05-01,Paris,5.942105293273926
2020-05-02,Paris,6.349999904632568
2020-05-03,Paris,9.125
2020-05-04,Paris,14.625
2020-05-05,Paris,8.976190567016602
2020-05-06,Paris,13.0
2020-05-07,Paris,15.300000190734863
2020-05-08,Paris,10.857142448425293
2020-05-09,Paris,9.879166603088379
2020-05-10,Paris,8.824999809265137
2020-05-11,Paris,6.625
2020-05-12,Paris,8.225000381469727
2022-01-23,Paris,27.487499237060547
2022-01-24,Paris,41.0
2022-01-25,Paris,31.08823585510254
2022-01-26,Paris,30.5
2022-01-27,Paris,19.214284896850586
2022-01-28,Paris,6.708333492279053
2022-01-29,Paris,10.113043785095215
2022-01-30,Paris,7.640909194946289
2022-01-31,Paris,12.6899995803833
2022-02-01,Paris,1.975000023841858
2022-02-03,Paris,7.349999904632568
